sku_id,category,product_name,scenario_order_lines,scenario_units_ordered,scenario_units_fulfilled,scenario_stockout_orders,scenario_unfulfilled_value_rupees,scenario_fulfilled_revenue_rupees,scenario_fill_rate_pct,data_origin,priority_rank,priority_score
700,Munchies,Everest Hingraj Powder,1,1,1,0,0.0,81.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,715,25
702,Munchies,Tata Sampann Masoor Dal Stand,1,1,1,0,0.0,134.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
703,Munchies,24 Mantra Organic Besan,3,8,8,0,0.0,704.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
704,Munchies,Quaker Oats,2,3,3,0,0.0,552.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
705,Munchies,Saffola Gold Refined Cooking Oil (Jar),1,1,1,0,0.0,449.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
706,Munchies,Nestle Everyday Dairy Whitener,2,3,3,0,0.0,630.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
708,Munchies,Everest Powder - Tea Masala,2,2,2,0,0.0,178.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
710,Munchies,Popular Essentials Idli Sooji,3,4,4,0,0.0,112.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
712,Munchies,Sunfeast Yippee! Mood Masala Noodles,3,4,4,0,0.0,172.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
713,Munchies,Chef's Basket Durum Wheat Elbow Pasta,1,1,1,0,0.0,80.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
714,Munchies,MTR Breakfast Khatta Meetha Poha Mix,7,11,11,0,0.0,220.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
715,Munchies,Satyam Khobra,3,7,7,0,0.0,707.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
716,Munchies,Betty Crocker Complete Pancake Mix Original,4,6,6,0,0.0,630.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
717,Munchies,Borges Durum Wheat Fusilli Pasta,1,1,1,0,0.0,250.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
718,Munchies,24 Mantra Organic Green Moong Dal - Split,1,1,1,0,0.0,135.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,676,25
719,Munchies,Weikfield Vanilla Flavoured Custard Powder,3,5,5,0,0.0,185.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
720,Munchies,Tata Sampann Moong Dal Split,2,2,2,0,0.0,356.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
721,Munchies,Tata Sampann Kala Chana,3,3,3,0,0.0,192.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
723,Munchies,24 Mantra Bura Sugar (Demerara),2,4,4,0,0.0,288.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
724,Munchies,Popular Essentials Green Cardamom (Elaichi),1,2,2,0,0.0,396.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
725,Munchies,Hershey's Syrup Delicious Strawberry,1,2,2,0,0.0,190.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,884,20
726,Munchies,Popular Essentials Anjeer,2,2,2,0,0.0,338.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
728,Munchies,Weikfield Baking Powder,2,3,3,0,0.0,96.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
730,Munchies,Tata Sampann High Protein Kali Urad,2,5,5,0,0.0,390.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
731,Munchies,Everest Kitchen King Masala,6,11,11,0,0.0,396.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
732,Munchies,Chef's Basket Durum Wheat Fusilli Pasta,2,4,4,0,0.0,320.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
737,Munchies,Popular Essentials White Peas (Un-Polished),2,6,6,0,0.0,432.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
739,Munchies,Dhara Filtered Groundnut Oil (Jar),2,3,3,0,0.0,3105.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
740,Munchies,Pillsbury Choco Chip Pancake Mix,1,1,1,0,0.0,94.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
742,Munchies,Pillsbury Multi Grain Atta,3,4,4,0,0.0,224.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
744,Munchies,Satyam Puffed Rice Kurmura (A),2,2,2,0,0.0,86.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
746,Munchies,Ching's Manchurian Instant Noodles,3,4,4,0,0.0,60.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
747,Munchies,Everest Pav Bhaji Masala,1,1,1,0,0.0,70.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,903,20
748,Munchies,Hershey's Chocolate Flavour Syrup,2,3,3,0,0.0,615.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
751,Munchies,Dabur Honey - World's No.1,4,5,5,0,0.0,600.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
752,Munchies,24 Mantra Organic Puffed Rice,3,4,4,0,0.0,156.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
756,Munchies,Sundrop Super Lite Advanced - Sunflower Oil,1,1,1,0,0.0,215.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
758,Munchies,Popular Essentials Green Moong Chilka/Chilka (Un-Polished),5,9,9,0,0.0,711.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
760,Munchies,Popular Essentials Black Urad Split,3,4,4,0,0.0,288.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
761,Munchies,Keya Oregano,1,1,1,0,0.0,98.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
762,Munchies,Popular Essentials Pink Rajma,2,2,2,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
765,Munchies,Everest Shahi Paneer Masala,4,8,8,0,0.0,320.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
767,Munchies,Flying Bird Vanilla Essence,3,6,6,0,0.0,204.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
768,Munchies,Everest Sabji Masala,3,5,5,0,0.0,145.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
770,Munchies,Cornitos Cornitos Taco Shells - 4 Inches,1,1,1,0,0.0,88.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
773,Munchies,Amul Dark Compound Chocolate Slab,1,1,1,0,0.0,122.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
774,Munchies,Mothers Recipe Papad Chana Masala,4,6,6,0,0.0,426.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
777,Munchies,Eastern Chicken Masala,1,1,1,0,0.0,65.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
780,Munchies,Cadbury Hot Chocolate,3,3,3,0,0.0,498.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
782,Munchies,Dabur Keora water - Authentic flavour for Biryani's and Desserts,3,4,4,0,0.0,232.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
783,Munchies,Popular Essentials Black Cardamom/Elaichi,2,3,3,0,0.0,270.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
784,Munchies,Popular Essentials Idli Rice,4,6,6,0,0.0,324.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
786,Munchies,Dabur Hommade Tamarind Paste,3,3,3,0,0.0,135.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
787,Munchies,"""Maggi Magic Cubes, Vegetarian Masala (Free 2 Cubes Inside)""",1,1,1,0,0.0,34.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
788,Munchies,Popular Essentials Cooking Soda,6,8,8,0,0.0,216.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
790,Munchies,Everest Pani Puri Masala,3,4,4,0,0.0,120.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
793,Munchies,Ceres Foods Fish Mustard Instant Liquid Masala,1,2,2,0,0.0,220.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
794,Munchies,Everest Garam Masala,3,4,4,0,0.0,568.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
795,Munchies,24 Mantra Organic Jowar Flour,2,3,3,0,0.0,195.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
796,Munchies,Maggi Coconut Milkpowder,3,3,3,0,0.0,300.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
798,Munchies,Popular Essentials Rice Flour,4,7,7,0,0.0,420.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
801,Munchies,Happilo Premium Afghani Anjeer,1,2,2,0,0.0,512.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,801,20
802,Munchies,Popular Essentials Chiroti Sooji,3,6,6,0,0.0,204.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
803,Munchies,RRO Til Dil Premium Til Oil Bottle,2,3,3,0,0.0,882.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
804,Munchies,Popular Essentials Red Rajma,1,1,1,0,0.0,81.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
805,Munchies,Cornitos Peanut - Premium Salted,3,5,5,0,0.0,540.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
806,Munchies,Popular Essentials Black Pepper,4,5,5,0,0.0,450.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
808,Munchies,Sugarfree Gold Low Calorie Sweetner,3,4,4,0,0.0,244.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
810,Munchies,Dabur Honey,1,1,1,0,0.0,204.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
811,Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,6,11,11,0,0.0,253.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
813,Munchies,Ching's Paneer Chilli Masala,1,2,2,0,0.0,88.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
816,Munchies,Pillsbury Atta With Multigrains Wheat Grains,3,3,3,0,0.0,735.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
817,Munchies,Mother's Recipe Tamarind Paste,1,1,1,0,0.0,49.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
819,Munchies,Popular Essentials Cloves (Lavang),2,4,4,0,0.0,248.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
820,Munchies,Sunfeast Yippee! Power Up Atta Noodles,1,1,1,0,0.0,81.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
821,Munchies,Suhana Paneer Tikka Masala Mix,5,7,7,0,0.0,266.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
822,Munchies,24 Mantra Turmeric Powder,2,2,2,0,0.0,68.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
823,Munchies,24 Mantra Super Grain Quinoa,3,5,5,0,0.0,950.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
824,Munchies,Everest Powder - Egg Curry Masala,4,8,8,0,0.0,312.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
825,Munchies,Popular Essentials Pe Shah Jeera,1,1,1,0,0.0,51.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
826,Munchies,24 Mantra Organic Sattu Atta,3,5,5,0,0.0,475.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
829,Munchies,Sugarfree Natura Low Calorie Sweetner,1,1,1,0,0.0,270.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
830,Munchies,Pillsbury Vanilla Custard Powder,1,1,1,0,0.0,36.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
832,Munchies,Popular Essentials Broken Wheat/Daliya,1,1,1,0,0.0,34.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
836,Munchies,Popular Essentials Urad Dal Split (Un-Polished),3,5,5,0,0.0,385.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
837,Munchies,Weikfield Baking Powder,4,5,5,0,0.0,110.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
838,Munchies,Popular Essentials Bajra Whole,2,4,4,0,0.0,224.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
839,Munchies,Weikfield Veg Jelly Crystals - Strawberry,2,2,2,0,0.0,88.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
840,Munchies,Weikfield Veg Jelly Crystals - Raspberry,6,9,9,0,0.0,396.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
841,Munchies,Popular Essentials Masoor Dal Split (Un-Polished),4,5,5,0,0.0,315.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
843,Munchies,Popular Essentials Pista Salted (With Shell),1,2,2,0,0.0,742.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
844,Munchies,The Bake Shop Bread Crumbs,3,7,7,0,0.0,329.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
847,Munchies,Godrej Yummiez Chilli Chicken Sausages,1,2,2,0,0.0,288.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
848,Munchies,Everest Kasuri Methi,6,9,9,0,0.0,225.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
851,Munchies,Weikfield Falooda Mix - Kesar Pista,1,2,2,0,0.0,96.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
852,Munchies,Weikfield Cocoa Powder,2,2,2,0,0.0,130.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
853,Munchies,Pantai Coconut Cream,1,1,1,0,0.0,143.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
854,Munchies,Popular Essentials Coriander Seeds,4,6,6,0,0.0,90.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
856,Munchies,Eastern Fish Masala,2,4,4,0,0.0,188.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
858,Munchies,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",2,2,2,0,0.0,388.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
859,Munchies,Everest Dry Ginger Powder,3,5,5,0,0.0,340.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
860,Munchies,Pillsbury Cooker Cake Mix - Choco,3,4,4,0,0.0,356.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
862,Munchies,Satyam Nighties Spices  Chilli Pandi,4,4,4,0,0.0,208.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
864,Munchies,Godrej Yummiez Chicken Punjabi Tikka,1,1,1,0,0.0,266.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
865,Munchies,Popular Essentials Rozana Sona Masuri Raw Rice,1,3,3,0,0.0,936.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
869,Munchies,24 Mantra Organic Masoor Dal - Split,1,1,1,0,0.0,88.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
870,Munchies,Praakritik Organic Natural Rock Salt,2,2,2,0,0.0,112.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
871,Munchies,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,1,2,2,0,0.0,694.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
873,Munchies,Saffola Everyday Peppy Tomato Masala Oats,1,1,1,0,0.0,171.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
875,Munchies,Popular Essentials Star Anise,3,6,6,0,0.0,378.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
877,Munchies,Cadbury Cocoa Powder,1,3,3,0,0.0,633.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
878,Munchies,Praakritik Natural Desi Gir Cow A2 Ghee,1,1,1,0,0.0,1305.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
879,Munchies,Praakritik Organic Poha,1,1,1,0,0.0,112.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
881,Munchies,Popular Essentials Dry Dates (Kharak),3,4,4,0,0.0,472.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
882,Munchies,Popular Essentials Kashmiri Red Rajma,2,3,3,0,0.0,267.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
883,Munchies,Dabur Hommade - Garlic Paste,1,1,1,0,0.0,47.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
887,Munchies,Everest Tandoori Chicken Masala,2,2,2,0,0.0,134.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
888,Munchies,Popular Essentials Red Poha,3,4,4,0,0.0,172.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
890,Munchies,Pillsbury Oven Cake Mix - Rich Chocolate,2,2,2,0,0.0,294.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
892,Munchies,Maggi Magic Cubes Extra Chicken,1,2,2,0,0.0,78.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
895,Munchies,Popular Essentials Urad Gola White(Un-Polished),1,1,1,0,0.0,81.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
896,Munchies,24 Mantra Organic Chana Dal,2,3,3,0,0.0,267.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
897,Munchies,Delight Nuts Cashew Roasted & Salted,4,6,6,0,0.0,2040.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
898,Munchies,Popular Essentials Mace/Javitri,8,12,12,0,0.0,972.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
899,Munchies,Dlicia Whip Topping Bottle,2,4,4,0,0.0,684.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
901,Munchies,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,1,2,2,0,0.0,738.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
902,Munchies,Satyam Pulses Masur Dal,2,3,3,0,0.0,243.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
904,Munchies,"Top Ramen Noodles, Atta",1,1,1,0,0.0,80.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,891,20
905,Munchies,Hershey's Cocoa Powder,1,2,2,0,0.0,190.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
906,Munchies,Praakritik Organic Singhara Atta,3,5,5,0,0.0,1125.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
907,Munchies,Gits Veg Biryani Ready to Eat,2,4,4,0,0.0,396.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
909,Munchies,Borges Durum Wheat Pasta Superior Quality,3,5,5,0,0.0,745.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
910,Munchies,Ceres Foods Laal Maas Instant Liquid Masala,7,11,11,0,0.0,1210.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
913,Munchies,Praakritik Organic Extra Virgin Coconut Oil,3,3,3,0,0.0,402.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
914,Munchies,Praakritik Organic Garlic Powder,3,5,5,0,0.0,540.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
915,Munchies,Sugarfree Gold Low Calorie Sweetner,3,5,5,0,0.0,590.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
916,Munchies,Aashirvaad Breakfast Instant Mix - Rice Idli,4,5,5,0,0.0,260.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
917,Munchies,Kitchens Of India Mutter Paneer,3,5,5,0,0.0,620.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
918,Munchies,Ching's Secret Veg Manchurian Masala,2,3,3,0,0.0,132.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
922,Munchies,Popular Essentials Pancharatna Dal,2,3,3,0,0.0,216.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
924,Munchies,Popular Essentials Tamarind,1,1,1,0,0.0,128.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
925,Munchies,Gits Rice Dosa Instant Breakfast Mix,1,3,3,0,0.0,171.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
926,Munchies,Popular Essentials Poppy Seeds (Gasagase),3,4,4,0,0.0,1040.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
929,Munchies,Satyam Chilli  Bedgi,2,3,3,0,0.0,219.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
930,Munchies,Aashirvaad Instant Mix - Rice Dosa,3,4,4,0,0.0,208.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
932,Munchies,Weikfield Veg Jelly Crystals - Mango,4,6,6,0,0.0,264.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
933,Munchies,Praakritik Orrganic Cold Pressed Sesame Oil,2,4,4,0,0.0,468.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
934,Munchies,Amulya Dairy Whitener,1,1,1,0,0.0,372.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
937,Munchies,Dabur Hommade - Ginger Paste,2,4,4,0,0.0,188.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
938,Munchies,Popular Essentials Green Peas (Un-Polished),4,8,8,0,0.0,864.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
939,Munchies,Quaker Oats Pouch,1,1,1,0,0.0,248.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
940,Munchies,24 Mantra Organic Urad White Whole,2,2,2,0,0.0,244.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
943,Munchies,Keya Pizza Seasoning,1,1,1,0,0.0,90.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
944,Munchies,Keya Piri Piri | Exotic Spices Mix,2,6,6,0,0.0,522.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
945,Munchies,24 Mantra Organic Moong Dal,3,5,5,0,0.0,625.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
946,Munchies,Betty Crocker French Vanilla Cake Mix,1,1,1,0,0.0,276.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
947,Munchies,Delight Nuts Dried Cranberries,2,3,3,0,0.0,816.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
948,Munchies,Everest Kesari Milk Masala,1,1,1,0,0.0,205.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,820,20
949,Munchies,Tong Garden Salted Cocktail Nuts,1,1,1,0,0.0,266.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
950,Munchies,MTR Uttapam Mix,4,8,8,0,0.0,1248.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
952,Munchies,Happilo Premium 100% Natural Whole Cashews,2,2,2,0,0.0,470.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
953,Munchies,Everest Dry Mango Powder,3,3,3,0,0.0,240.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
