order_id,sku_id,customer_id,dark_store_id,order_date,category,product_name,units_ordered,units_fulfilled,stockout_flag,substitution_accepted,selling_price_rupees,gross_demand_value_rupees,fulfilled_revenue_rupees,unfulfilled_value_rupees,delivery_minutes,data_origin
QCO-SCN-03388,3509,C01329,DS_05,2026-01-21,Home & Cleaning,Pril Bar Tub,1,0,True,False,55.0,55.0,0.0,55.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03389,1494,C01508,DS_04,2026-01-14,Packaged Food,Sunfeast YiPPee! Magic Masala Noodles,3,3,False,False,63.0,189.0,189.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03390,890,C00438,DS_03,2026-01-25,Munchies,Pillsbury Oven Cake Mix - Rich Chocolate,1,1,False,False,147.0,147.0,147.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03391,414,C00198,DS_02,2026-01-16,Cooking Essentials,Borges Farfalle Durum Wheat Pasta,1,1,False,False,250.0,250.0,250.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03392,2488,C00920,DS_04,2026-01-08,Chocolates & Candies,Pantai Pad Thai Sauce (Non-Veg),1,1,False,False,293.0,293.0,293.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03393,3630,C00314,DS_05,2026-01-10,Home & Cleaning,Comfort After Wash Fabric Conditioner Lily Fresh,2,0,True,False,212.0,424.0,0.0,424.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03394,57,C00556,DS_05,2026-01-04,Fruits & Vegetables,Sweet Potato,1,1,False,False,32.0,32.0,32.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03395,2633,C01183,DS_03,2026-01-09,Biscuits,Lotte Choco Pie Chocolate Cake,1,1,False,False,25.0,25.0,25.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03396,3438,C00371,DS_04,2026-01-23,Paan Corner,Bajaj Almond Drops Hair Oil Bottle,1,0,True,False,120.0,120.0,0.0,120.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03397,200,C00660,DS_05,2026-01-07,Cooking Essentials,MTR Breakfast Khatta Meetha Poha Mix,1,1,False,False,20.0,20.0,20.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03398,311,C00600,DS_01,2026-01-14,Cooking Essentials,Popular Essentials Pe Shah Jeera,1,1,False,False,51.0,51.0,51.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03399,2456,C01288,DS_01,2026-01-06,Chocolates & Candies,Pantai Sriracha Yellow Chilli Sauce,1,1,False,False,191.0,191.0,191.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03400,2274,C01446,DS_01,2026-01-15,Chocolates & Candies,Yogabar No Added Sugar Protein Bar Brownie,1,1,False,False,106.0,106.0,106.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03401,180,C01570,DS_02,2026-01-29,Cooking Essentials,Nestle Milkmaid,1,1,False,False,128.0,128.0,128.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03402,2962,C00205,DS_02,2026-01-23,Personal Care,Johnson's Baby Shampoo,1,1,False,False,180.0,180.0,180.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03403,1821,C01386,DS_01,2026-01-23,Ice Cream & Desserts,Sunfeast Yippee! Mood Masala Noodles,2,0,True,True,43.0,86.0,0.0,86.0,28.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03404,3328,C00496,DS_04,2026-01-08,Paan Corner,Clean & Clear Morning Energy Berry Face Wash,1,1,False,False,145.0,145.0,145.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03405,3178,C01611,DS_04,2026-01-10,Paan Corner,Gellette Presto Ready Shaver,1,1,False,False,20.0,20.0,20.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03406,2846,C00960,DS_04,2026-01-03,Personal Care,Nivea Creme All Season Multi-Purpose Cream,3,3,False,False,157.0,471.0,471.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03407,1801,C01659,DS_04,2026-01-28,Ice Cream & Desserts,Lijjat Garlic Papad,1,1,False,False,57.0,57.0,57.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03408,830,C00722,DS_01,2026-01-29,Munchies,Pillsbury Vanilla Custard Powder,1,1,False,False,36.0,36.0,36.0,0.0,9.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03409,1773,C00578,DS_02,2026-01-11,Ice Cream & Desserts,McCain Smiles Cripsy Happy Potatoes,1,1,False,False,114.0,114.0,114.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03410,282,C01490,DS_03,2026-01-21,Cooking Essentials,Maggi Coconut Milkpowder,1,1,False,False,100.0,100.0,100.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03411,2315,C00642,DS_02,2026-01-07,Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,1,1,False,False,25.0,25.0,25.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03412,397,C01403,DS_03,2026-01-20,Cooking Essentials,Popular Essentials Sattu Atta,1,1,False,False,79.0,79.0,79.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03413,1785,C00093,DS_03,2026-01-03,Ice Cream & Desserts,Unibic Almond & Oats Protein Bar,1,1,False,False,33.0,33.0,33.0,0.0,24.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03414,129,C01221,DS_04,2026-01-10,Cooking Essentials,Aashirvaad Select Atta,2,2,False,False,64.0,128.0,128.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03415,1011,C01635,DS_02,2026-01-12,Munchies,Weikfield Tomato Salsa Instant Pasta,2,0,True,False,25.0,50.0,0.0,50.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03416,772,C00509,DS_02,2026-01-30,Munchies,Popular Essentials White Til,3,0,True,True,38.0,114.0,0.0,114.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03417,2190,C01775,DS_02,2026-01-15,Chocolates & Candies,Switz Samosa Dough Sheets,2,2,False,False,86.0,172.0,172.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03418,2744,C00039,DS_02,2026-01-07,Biscuits,"Cadbury Oreo Creme Biscuit - Vanilla, Original 120 g",2,0,True,False,29.0,58.0,0.0,58.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03419,136,C00227,DS_05,2026-01-02,Cooking Essentials,Satyam Puffed Rice Kurmura (R),1,1,False,False,23.0,23.0,23.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03420,3050,C00566,DS_03,2026-01-06,Personal Care,Himalaya Anti Hair Fall Shampoo,2,0,True,False,367.0,734.0,0.0,734.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03421,3105,C00565,DS_05,2026-01-08,Paan Corner,Colgate Herbal Toothpaste,2,2,False,False,93.0,186.0,186.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03422,1170,C01082,DS_01,2026-01-10,"Dairy, Bread & Batter",Amul Pizza Cheese Processed,2,2,False,False,104.0,208.0,208.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03423,2316,C01562,DS_04,2026-01-05,Chocolates & Candies,Smith & Jones Masala Noodles,1,1,False,False,61.0,61.0,61.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03424,1387,C00183,DS_04,2026-01-23,Packaged Food,McCain Veggie Fingers,1,0,True,False,111.0,111.0,0.0,111.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03425,475,C01348,DS_04,2026-01-12,Cooking Essentials,Delight Nuts Dried Blueberries,1,1,False,False,432.0,432.0,432.0,0.0,24.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03426,1837,C01483,DS_03,2026-01-08,Ice Cream & Desserts,MTR 3 Min Poha,3,3,False,False,25.0,75.0,75.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03427,239,C01047,DS_04,2026-01-16,Cooking Essentials,24 Mantra Organic Wheat Daliya,1,1,False,False,47.0,47.0,47.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03428,3180,C01776,DS_03,2026-01-10,Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,2,2,False,False,99.0,198.0,198.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03429,3425,C00174,DS_05,2026-01-21,Paan Corner,Parachute Advansed Gold Coconut Hair Oil,2,0,True,False,194.0,388.0,0.0,388.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03430,2893,C01328,DS_05,2026-01-16,Personal Care,Johnson's Baby Soap,1,1,False,False,70.0,70.0,70.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03431,1957,C00751,DS_05,2026-01-28,Ice Cream & Desserts,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,2,2,False,False,51.0,102.0,102.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03432,1937,C00747,DS_01,2026-01-20,Ice Cream & Desserts,ITC Master Chef Chicken Galouti Kebab,1,1,False,False,162.0,162.0,162.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03433,3663,C01081,DS_04,2026-01-12,Health & Hygiene,Eno Fruit Salt Lemon Flavour Energy Powder,1,1,False,False,117.0,117.0,117.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03434,818,C01435,DS_02,2026-01-05,Munchies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,1,1,False,False,45.0,45.0,45.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03435,205,C00867,DS_03,2026-01-04,Cooking Essentials,Weikfield Vanilla Flavoured Custard Powder,2,2,False,False,37.0,74.0,74.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03436,1955,C00491,DS_05,2026-01-20,Ice Cream & Desserts,Sumeru Aloo Paratha,1,1,False,False,113.0,113.0,113.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03437,1131,C00480,DS_01,2026-01-01,"Dairy, Bread & Batter",Gowardhan Classic Block Fresh Paneer,2,2,False,False,81.0,162.0,162.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03438,1110,C01718,DS_04,2026-01-12,Munchies,India Gate Basmati Rice,2,0,True,False,210.0,420.0,0.0,420.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03439,14,C00746,DS_02,2026-01-01,Fruits & Vegetables,Ginger,1,1,False,False,12.0,12.0,12.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03440,2108,C00660,DS_02,2026-01-11,Ice Cream & Desserts,Knorr International Mexican Tomato Corn Soup,1,1,False,False,61.0,61.0,61.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03441,875,C01019,DS_01,2026-01-27,Munchies,Popular Essentials Star Anise,1,1,False,False,63.0,63.0,63.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03442,617,C01242,DS_04,2026-01-03,Munchies,Tata Salt Lite,2,2,False,False,36.0,72.0,72.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03443,84,C00067,DS_05,2026-01-30,Fruits & Vegetables,Beetroot,2,2,False,False,13.0,26.0,26.0,0.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03444,1254,C00035,DS_03,2026-01-30,Beverages,Amul Butter - Pasteurised,3,3,False,False,49.0,147.0,147.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03445,3182,C01033,DS_01,2026-01-26,Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,1,1,False,False,99.0,99.0,99.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03446,1153,C01136,DS_04,2026-01-21,"Dairy, Bread & Batter",Amul Fresh Cream,1,1,False,False,191.0,191.0,191.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03447,2400,C00885,DS_05,2026-01-06,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,1,1,False,False,165.0,165.0,165.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03448,2669,C00533,DS_04,2026-01-03,Biscuits,Parle Milano Mixed Berries Cookies,1,1,False,False,34.0,34.0,34.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03449,1129,C01410,DS_04,2026-01-28,"Dairy, Bread & Batter",Britannia 100% Whole Wheat Bread,1,1,False,False,45.0,45.0,45.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03450,2893,C00184,DS_01,2026-01-11,Personal Care,Johnson's Baby Soap,2,2,False,False,70.0,140.0,140.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03451,2456,C01152,DS_05,2026-01-14,Chocolates & Candies,Pantai Sriracha Yellow Chilli Sauce,3,3,False,False,191.0,573.0,573.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03452,1944,C00781,DS_04,2026-01-03,Ice Cream & Desserts,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,2,2,False,False,48.0,96.0,96.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03453,2,C00661,DS_04,2026-01-02,Fruits & Vegetables,Tomato Hybrid,1,1,False,False,35.0,35.0,35.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03454,73,C00191,DS_02,2026-01-17,Fruits & Vegetables,Biryani /Pulav Mix,1,0,True,False,49.0,49.0,0.0,49.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03455,3692,C01206,DS_05,2026-01-13,Health & Hygiene,Amrutanjan Pain Balm Extra Power,1,1,False,False,89.0,89.0,89.0,0.0,24.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03456,2734,C00334,DS_03,2026-01-22,Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuit,1,0,True,True,10.0,10.0,0.0,10.0,28.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03457,3480,C00973,DS_02,2026-01-26,Home & Cleaning,Oxi Green Floor Cleaner - Floral,1,1,False,False,161.0,161.0,161.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03458,3302,C01612,DS_02,2026-01-02,Paan Corner,Clean & Clear Foaming Face Wash,2,2,False,False,126.0,252.0,252.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03459,40,C01336,DS_02,2026-01-30,Fruits & Vegetables,Sweet Lime,2,2,False,False,25.0,50.0,50.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03460,2760,C00115,DS_05,2026-01-28,Personal Care,Lux International Creamy White Soap Bar,3,3,False,False,34.0,102.0,102.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03461,1539,C01769,DS_05,2026-01-18,Packaged Food,MTR 3 Minute Breakfast - Magic Masala Upma,2,2,False,False,25.0,50.0,50.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03462,2752,C01125,DS_03,2026-01-12,Biscuits,Patanjali Atta Doodh Rusk,1,0,True,False,40.0,40.0,0.0,40.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03463,13,C01497,DS_04,2026-01-05,Fruits & Vegetables,Cauliflower,1,1,False,False,22.0,22.0,22.0,0.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03464,966,C00109,DS_05,2026-01-08,Munchies,ITC Master Chef Butter Chicken,1,0,True,False,52.0,52.0,0.0,52.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03465,2657,C01647,DS_02,2026-01-22,Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuits,2,2,False,False,102.0,204.0,204.0,0.0,26.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03466,2764,C01293,DS_02,2026-01-04,Personal Care,Colgate Max Fresh Cooling Crystals Toothpaste,3,0,True,False,95.0,285.0,0.0,285.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03467,2189,C01592,DS_05,2026-01-29,Chocolates & Candies,Lijjat Garlic Papad,1,1,False,False,57.0,57.0,57.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03468,1019,C01761,DS_02,2026-01-05,Munchies,Cantina Beans Mexican Beans,1,0,True,False,213.0,213.0,0.0,213.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03469,1061,C01515,DS_01,2026-01-23,Munchies,Satyam Poha Jada,1,0,True,False,32.0,32.0,0.0,32.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03470,3600,C00774,DS_04,2026-01-26,Home & Cleaning,Scotch Brite Multi-Purpose Sponge Wipes,1,1,False,False,581.0,581.0,581.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03471,1494,C01510,DS_02,2026-01-09,Packaged Food,Sunfeast YiPPee! Magic Masala Noodles,2,2,False,False,63.0,126.0,126.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03472,1524,C01743,DS_02,2026-01-15,Packaged Food,Kellogg's Crunchy Granola Chocolate & Almonds,2,2,False,False,294.0,588.0,588.0,0.0,26.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03473,1917,C01635,DS_04,2026-01-18,Ice Cream & Desserts,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed,2,2,False,False,140.0,280.0,280.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03474,1404,C01155,DS_05,2026-01-24,Packaged Food,Ching's Secret Schezwan Fried Rice Masala,1,1,False,False,15.0,15.0,15.0,0.0,9.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03475,1918,C01725,DS_01,2026-01-02,Ice Cream & Desserts,Maggi Hot & Sweet - Tomato Chilli Sauce,1,0,True,True,153.0,153.0,0.0,153.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03476,1473,C01072,DS_04,2026-01-07,Packaged Food,The Whole Truth Cranberry Protein Bar No Sugar,1,1,False,False,74.0,74.0,74.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03477,2921,C00801,DS_02,2026-01-05,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,1,1,False,False,319.0,319.0,319.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03478,3338,C00309,DS_05,2026-01-10,Paan Corner,Himalaya Prickly Heat Baby Powder,2,2,False,False,81.0,162.0,162.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03479,3460,C00838,DS_05,2026-01-21,Home & Cleaning,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,1,1,False,False,135.0,135.0,135.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03480,1963,C01715,DS_01,2026-01-13,Ice Cream & Desserts,Ching's Secret Chowmein Hakka Noodles Masala,2,0,True,False,54.0,108.0,0.0,108.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03481,1503,C00215,DS_01,2026-01-15,Packaged Food,Veeba Salsa Dip,1,1,False,False,111.0,111.0,111.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03482,2516,C01551,DS_03,2026-01-14,Chocolates & Candies,Mothers Recipe Papad - Sabudana With Rock Salt,1,0,True,False,28.0,28.0,0.0,28.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03483,2983,C01158,DS_01,2026-01-01,Personal Care,Neutrogena Deep Clean Foaming Cleanser,1,1,False,False,115.0,115.0,115.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03484,1959,C00238,DS_02,2026-01-03,Ice Cream & Desserts,Veeba Carrot & Cucumber Sandwich Spread,1,1,False,False,76.0,76.0,76.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03485,2496,C00407,DS_01,2026-01-07,Chocolates & Candies,Knorr International Mexican Tomato Corn Soup,1,0,True,False,61.0,61.0,0.0,61.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03486,2653,C00052,DS_05,2026-01-02,Biscuits,Parle Hide & Seek Choco Rolls,2,2,False,False,49.0,98.0,98.0,0.0,24.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03487,2387,C01333,DS_04,2026-01-25,Chocolates & Candies,Figaro Plain Green Olive,3,3,False,False,179.0,537.0,537.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03488,2645,C00647,DS_01,2026-01-30,Biscuits,Britannia Pure Magic Vanilla Creme Biscuit,2,2,False,False,29.0,58.0,58.0,0.0,9.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03489,693,C00335,DS_04,2026-01-15,Munchies,24 Mantra Organic Cumin,2,0,True,False,65.0,130.0,0.0,130.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03490,1742,C00287,DS_04,2026-01-20,Packaged Food,Veeba Favourites Eggless Burger Mayonnaise,2,0,True,True,63.0,126.0,0.0,126.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03491,2069,C00909,DS_05,2026-01-02,Ice Cream & Desserts,Praakritik Organic Jumbo Rolled Oats,1,1,False,False,169.0,169.0,169.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03492,5,C00606,DS_04,2026-01-02,Fruits & Vegetables,Ladies Finger,2,0,True,True,12.0,24.0,0.0,24.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03493,3083,C01630,DS_03,2026-01-19,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,1,0,True,True,84.0,84.0,0.0,84.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03494,2162,C01726,DS_05,2026-01-24,Chocolates & Candies,McCain Veggie Burger Patty,2,2,False,False,111.0,222.0,222.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03495,378,C00361,DS_02,2026-01-28,Cooking Essentials,Maggi Magic Cubes Extra Chicken,3,3,False,False,39.0,117.0,117.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03496,2867,C01552,DS_05,2026-01-11,Personal Care,Himalaya Baby Powder,3,3,False,False,73.0,219.0,219.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03497,2565,C00109,DS_02,2026-01-13,"Meats, Fish & Eggs",Ceres Foods Fish Mustard Instant Liquid Masala,1,1,False,False,110.0,110.0,110.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03498,2673,C00793,DS_05,2026-01-24,Biscuits,Unibic Daily Digestive (Multigrain Cookies),2,2,False,False,28.0,56.0,56.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03499,1347,C01041,DS_05,2026-01-05,Beverages,Dlecta Cheese Block,2,2,False,False,145.0,290.0,290.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03500,3074,C00497,DS_02,2026-01-29,Personal Care,Fogg Royal Fragrance Spray,1,0,True,False,230.0,230.0,0.0,230.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-03501,1418,C01169,DS_04,2026-01-09,Packaged Food,Chings Instant Soup - Sweet Corn Veg,1,1,False,False,10.0,10.0,10.0,0.0,11.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
